455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Ti[11x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]TiCH)2(Ti[11x3]C11)(H)    H(C[3,3,5]TiCC)    0.9409    0.010    22    0.9434    0.0095    30    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Ti[12x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]TiCH)(C[3,3,5]TiCP)(Ti[12x3]C11)(H)    H(C[3,3,5]TiCC)    0.9173    0.029    10    0.9211    0.0317    26    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Ti[12x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]TiCH)2(Ti[12x3]C11)(H)    H(C[3,3,5]TiCC)    0.9235    0.034    16    0.9211    0.0317    26    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:V[10x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]CHV)2(V[10x3]C11)(H)    H(C[3,3,5]CCV)    0.9499    0.000    17    0.9499    0.0003    19    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:V[11x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]CHV)2(V[11x3]C11)(H)    H(C[3,3,5]CCV)    0.9500    0.000    20    0.9420    0.0102    50    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:V[11x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]CHV)2(V[11x3]C10N)(H)    H(C[3,3,5]CCV)    0.9366    0.010    30    0.9420    0.0102    50    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:V[12x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]CHV)2(V[12x3]C11)(H)    H(C[3,3,5]CCV)    0.9172    0.039    10    0.9156    0.0410    20    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[10x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[10x3]C10O)(H)    H(C[3,3,5]ZrCC)    0.9741    0.006    10    0.9553    0.0286    143    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[10x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[10x3]C10P)(H)    H(C[3,3,5]ZrCC)    0.9999    0.001    20    0.9553    0.0286    143    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[10x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[10x3]C11)(H)    H(C[3,3,5]ZrCC)    0.9436    0.023    101    0.9553    0.0286    143    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[12x3]-3:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[12x3]C11)(H)    H(C[3,3,5]ZrCC)    0.9227    0.032    9    0.9208    0.0318    15    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6,6]-4:C[3,3,6]-4:Ru[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6,6]RuCC)(C[3,3,6]RuCH)(Ru[12x3]C11)(H)    H(C[3,3,6]RuCC)    0.9999    0.001    6    0.9999    0.0010    6    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Cr[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]CrCC)(C[3,3,6]CrCH)(Cr[12x3]C11)(H)    H(C[3,3,6]CrCC)    0.9908    0.065    20    0.9505    0.0477    164    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Cr[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]CrCC)2(Cr[12x3]C11)(H)    H(C[3,3,6]CrCC)    0.9296    0.001    24    0.9505    0.0477    164    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Cr[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]CrCH)2(Cr[12x3]C11)(H)    H(C[3,3,6]CrCC)    0.9476    0.049    104    0.9505    0.0477    164    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Fe[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]FeCC)2(Fe[12x3]C11)(H)    H(C[3,3,6]FeCC)    0.9299    0.001    5    0.9300    0.0008    8    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Mo[11x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]MoCC)2(Mo[11x3]C10P)(H)    H(C[3,3,6]MoCC)    0.9380    0.010    15    0.9380    0.0100    15    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Mo[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]MoCH)2(Mo[12x3]C11)(H)    H(C[3,3,6]MoCC)    0.9497    0.000    12    0.9458    0.0214    41    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Mo[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]MoCC)2(Mo[12x3]C10P)(H)    H(C[3,3,6]MoCC)    0.9387    0.035    15    0.9458    0.0214    41    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Ru[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]RuCH)2(Ru[12x3]C11)(H)    H(C[3,3,6]RuCC)    0.9342    0.008    28    0.9373    0.0143    31    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,6]-4:C[3,3,6]-4:V[12x3]-3:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]CHV)2(V[12x3]C11)(H)    H(C[3,3,6]CCV)    0.9800    0.000    16    0.9800    0.0003    18    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Cr[12x3]-3:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]CrCH)2(Cr[12x3]C11)(H)    H(C[3,3,7]CrCC)    0.9587    0.010    8    0.9570    0.0095    10    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Ta[12x3]-3:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]TaCH)2(Ta[12x3]C11)(H)    H(C[3,3,7]TaCC)    0.9497    0.001    7    0.9497    0.0010    7    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Ti[12x3]-3:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]TiCH)2(Ti[12x3]C11)(H)    H(C[3,3,7]TiCC)    0.9257    0.029    50    0.9257    0.0290    50    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,7]-4:C[3,3,7]-4:V[12x3]-3:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]CHV)2(V[12x3]C11)(H)    H(C[3,3,7]CCV)    0.9219    0.037    35    0.9219    0.0370    35    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Zr[12x3]-3:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]ZrCH)2(Zr[12x3]C11)(H)    H(C[3,3,7]ZrCC)    0.9138    0.049    25    0.9138    0.0490    25    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,4,5]-4:C[3,4,5]-4:C[5,5]-3:H-1:    C[3,5,5]-4:    C[3,5,5](C[3,4,5]C3)2(C[5,5]CC)(H)    H(C[3,5,5]C3)    1.0001    0.001    6    1.0001    0.0010    6    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,5,5]-4:C[3,5,7]-4:C[5,6,7]-3:H-1:    C[3,5,7]-4:    C[3,5,7](C[3,5,5]C3)(C[3,5,7]C3)(C[5,6,7]CC)(H)    H(C[3,5,7]C3)    0.9716    0.017    6    0.9837    0.0355    7    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,5,6]-4:C[5,5,6]-4:Au[3]-3:H-1:    C[3,5,6]-4:    C[3,5,6](C[3,5,6]AuCH)(C[5,5,6]CCH)(Au[3]CP)(H)    H(C[3,5,6]AuCC)    0.9362    0.011    6    0.9469    0.0219    8    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,5]-4:C[5]-4:N[3]-3:H-1:    C[3,5]-4:    C[3,5](C[3,5]CHN)(C[5]SiHH)(N[3]CS)(H)    H(C[3,5]CCN)    0.9766    0.007    6    0.9814    0.0317    14    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,6,6,7]-4:C[3,6,7]-4:C[6,7,7]-3:H-1:    C[3,6,7,7]-4:    C[3,6,7,7](C[3,6,6,7]C3)(C[3,6,7]C3)(C[6,7,7]CO)(H)    H(C[3,6,7,7]C3)    0.9683    0.012    5    0.9683    0.0120    5    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,6]-4:C[3]-4:C[6]-3:H-1:    C[3,6]-4:    C[3,6](C[3,6]CCH)(C[3]C3)(C[6]CN)(H)    H(C[3,6]C3)    0.9739    0.029    6    0.9719    0.0271    19    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,6]-4:C[6]-4:N[3]-3:H-1:    C[3,6]-4:    C[3,6](C[3,6]CHN)(C[6]CHH)(N[3]CS)(H)    H(C[3,6]CCN)    0.9801    0.001    12    0.9774    0.0126    24    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3,7]-4:C[7]-4:N[3]-3:H-1:    C[3,7]-4:    C[3,7](C[3,7]CHN)(C[7]HHO)(N[3]CN)(H)    H(C[3,7]CCN)    1.0002    0.000    6    0.9958    0.0089    9    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C-3:H-1:    C[3]-4:    C[3](C[3]CCH)(C[3]C3)(CNO)(H)    H(C[3]C3)    0.9870    0.010    11    0.9851    0.0192    156    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C-3:H-1:    C[3]-4:    C[3](C[3]CHH)(C[3]C3)(CCO)(H)    H(C[3]C3)    1.0002    0.001    11    0.9851    0.0192    156    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C-3:H-1:    C[3]-4:    C[3](C[3]CCH)(C[3]C3)(CCH)(H)    H(C[3]C3)    0.9844    0.008    23    0.9851    0.0192    156    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C-3:H-1:    C[3]-4:    C[3](C[3]CCH)(C[3]C3)(COO)(H)    H(C[3]C3)    0.9886    0.010    35    0.9851    0.0192    156    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C[5]-3:H-1:    C[3]-4:    C[3](C[3]CHH)2(C[5]NN)(H)    H(C[3]C3)    0.9686    0.061    10    0.9783    0.0465    20    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](C[3]CHH)(C[3]C3)(C[6]CC)(H)    H(C[3]C3)    0.9971    0.017    11    0.9885    0.0182    98    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](C[3]CCH)(C[3]CHH)(C[6]CC)(H)    H(C[3]C3)    0.9812    0.017    13    0.9885    0.0182    98    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](C[3]CCH)2(C[6]CC)(H)    H(C[3]C3)    0.9901    0.015    15    0.9885    0.0182    98    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](C[3]CCH)(C[3]C3)(C[6]CC)(H)    H(C[3]C3)    0.9944    0.018    24    0.9885    0.0182    98    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:N-3:H-1:    C[3]-4:    C[3](C[3]CHH)2(NCH)(H)    H(C[3]CCN)    0.9822    0.015    10    0.9795    0.0176    20    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:N[6]-3:H-1:    C[3]-4:    C[3](C[3]CHH)2(N[6]ZnC)(H)    H(C[3]CCN)    0.9800    0.001    13    0.9876    0.0222    82    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:N[6]-3:H-1:    C[3]-4:    C[3](C[3]CHH)2(N[6]CC)(H)    H(C[3]CCN)    0.9910    0.026    57    0.9876    0.0222    82    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:C[3]-4:N[7]-3:H-1:    C[3]-4:    C[3](C[3]CHH)2(N[7]CC)(H)    H(C[3]CCN)    0.9899    0.011    12    0.9899    0.0110    12    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:Pd[3]-4:C-3:H-1:    C[3]-4:    C[3](C[3]PdCH)(Pd[3]CPP)(CCO)(H)    H(C[3]PdCC)    0.9501    0.000    5    0.9417    0.0287    9    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    C[3]-4:Pd[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](C[3]PdCH)(Pd[3]CPP)(C[6]CC)(H)    H(C[3]PdCC)    0.9411    0.033    9    0.9411    0.0330    9    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    N[3,5]-4:C[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](N[3,5]PdCC)(C[3]CHN)(C[6]CC)(H)    H(C[3]CCN)    0.9797    0.001    8    0.9797    0.0010    8    0.9612    0.0361    1709
455    887    4:4:3:1:    4:    Ni[3,5]-4:C[3]-4:C[6]-3:H-1:    C[3]-4:    C[3](Ni[3,5]CPP)(C[3]NiCH)(C[6]CC)(H)    H(C[3]NiCC)    0.9436    0.010    6    0.9446    0.0095    7    0.9612    0.0361    1709
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Hf[11x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]HfCH)2(Hf[11x3]C11P)(H)    H(C[3,3,5]HfCC)    0.9503    0.001    20    0.9503    0.0010    20    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Ti[11x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]TiCH)2(Ti[11x3]C11O)(H)    H(C[3,3,5]TiCC)    0.9500    0.001    10    0.9500    0.0010    10    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Ti[12x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]TiCH)2(Ti[12x3]C12)(H)    H(C[3,3,5]TiCC)    0.9501    0.001    30    0.9501    0.0010    30    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:W[11x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]CHW)2(W[11x3]C11H)(H)    H(C[3,3,5]CCW)    0.9904    0.001    10    0.9904    0.0010    10    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[11x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[11x3]C11P)(H)    H(C[3,3,5]ZrCC)    0.9550    0.006    20    0.9722    0.0168    75    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[11x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[11x3]C11N)(H)    H(C[3,3,5]ZrCC)    0.9785    0.015    55    0.9722    0.0168    75    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:C[3,3,5]-4:Zr[12x3]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]ZrCH)2(Zr[12x3]C12)(H)    H(C[3,3,5]ZrCC)    0.9584    0.009    20    0.9541    0.0158    24    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,5]-4:Ti[12x3]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](C[3,3,5]SiTiC)(Ti[12x3]CuC11)(C[3,3,5]TiCH)(H)    H(C[3,3,5]TiCC)    0.9573    0.013    16    0.9518    0.0162    20    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Cr[13x3]-4:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]CrCH)2(Cr[13x3]C12)(H)    H(C[3,3,6]CrCC)    0.9499    0.001    6    0.9500    0.0010    10    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,6]-4:C[3,3,6]-4:Mo[13x3]-4:H-1:    C[3,3,6]-4:    C[3,3,6](C[3,3,6]MoCC)2(Mo[13x3]C12)(H)    H(C[3,3,6]MoCC)    0.9501    0.001    9    0.9501    0.0010    9    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Cr[13x3]-4:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]CrCH)2(Cr[13x3]C12)(H)    H(C[3,3,7]CrCC)    0.9500    0.000    8    0.9501    0.0006    12    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Mo[13x3]-4:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]MoCC)2(Mo[13x3]C12)(H)    H(C[3,3,7]MoCC)    0.9498    0.001    6    0.9499    0.0007    12    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Ta[12x3]-4:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]TaCH)2(Ta[12x3]C12)(H)    H(C[3,3,7]TaCC)    0.9501    0.001    14    0.9501    0.0010    14    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,3,7]-4:C[3,3,7]-4:Zr[12x3]-4:H-1:    C[3,3,7]-4:    C[3,3,7](C[3,3,7]ZrCH)2(Zr[12x3]C11O)(H)    H(C[3,3,7]ZrCC)    0.9076    0.031    7    0.9076    0.0310    7    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,5,5,6]-4:C[3,5,5]-4:C[3x5,6]-4:H-1:    C[3,5,5,6]-4:    C[3,5,5,6](C[3,5,5,6]CCH)(C[3,5,5]CCH)(C[3x5,6]CCH)(H)    H(C[3,5,5,6]C3)    0.9771    0.018    7    0.9799    0.0184    8    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,5,6]-4:C[3,5,5]-4:C[5,6]-4:H-1:    C[3,5,6]-4:    C[3,5,6](C[3,5,6]CCH)(C[3,5,5]C3)(C[5,6]CHH)(H)    H(C[3,5,6]C3)    0.9538    0.026    14    0.9538    0.0260    14    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,5,6]-4:C[3]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](C[3,5,6]C3)(C[3]CHH)(C[5]CHH)(H)    H(C[3,5]C3)    0.9841    0.030    6    0.9836    0.0274    7    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,5]-4:C[3]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](C[3,5]CCH)(C[3]CCH)(C[5]CHO)(H)    H(C[3,5]C3)    0.9822    0.007    9    0.9804    0.0183    40    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,5]-4:C[5,6]-4:C[3]-4:H-1:    C[3,5]-4:    C[3,5](C[3,5]CCH)(C[5,6]C3)(C[3]CHH)(H)    H(C[3,5]C3)    0.9800    0.001    8    0.9799    0.0009    15    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,6,6]-4:C[3x6]-4:C[3]-4:H-1:    C[3,6,6]-4:    C[3,6,6](C[3,6,6]CCH)(C[3x6]CCH)(C[3]CCH)(H)    H(C[3,6,6]C3)    0.9875    0.009    12    0.9875    0.0090    12    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,6]-4:C[6]-4:C[3]-4:H-1:    C[3,6]-4:    C[3,6](C[3,6]CCH)(C[6]CHH)(C[3]C3)(H)    H(C[3,6]C3)    0.9784    0.017    26    0.9785    0.0167    27    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3,7]-4:C[7]-4:C[3]-4:H-1:    C[3,7]-4:    C[3,7](C[3,7]CCH)(C[7]CHH)(C[3]C3)(H)    H(C[3,7]C3)    0.9752    0.011    9    0.9759    0.0100    11    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3]-4:C[3]-4:C-4:H-1:    C[3]-4:    C[3](C[3]CCH)(C[3]CHH)(CCHO)(H)    H(C[3]C3)    0.9877    0.014    10    0.9863    0.0174    130    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3]-4:C[3]-4:C-4:H-1:    C[3]-4:    C[3](C[3]CHH)2(CCHO)(H)    H(C[3]C3)    0.9923    0.024    10    0.9863    0.0174    130    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3]-4:C[3]-4:C-4:H-1:    C[3]-4:    C[3](C[3]CHH)2(CHHO)(H)    H(C[3]C3)    0.9899    0.011    10    0.9863    0.0174    130    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3]-4:C[3]-4:C-4:H-1:    C[3]-4:    C[3](C[3]CHH)2(CHHN)(H)    H(C[3]C3)    0.9923    0.010    15    0.9863    0.0174    130    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3]-4:C[3]-4:C[3]-4:H-1:    C[3]-4:    C[3](C[3]CCH)2(C[3]CHH)(H)    H(C[3]C3)    0.9893    0.022    5    0.9793    0.0225    12    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[3]-4:C[3]-4:N-4:H-1:    C[3]-4:    C[3](C[3]CHH)2(NH3)(H)    H(C[3]CCN)    0.9954    0.010    12    0.9907    0.0196    13    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    C[5,7]-4:C[3]-4:C[3]-4:H-1:    C[3]-4:    C[3](C[5,7]CCO)(C[3]CHH)2(H)    H(C[3]C3)    0.9903    0.016    6    0.9903    0.0160    6    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Cr[14x3]-4:C[3,3,6]-4:C[3,3,6]-4:H-1:    C[3,3,6]-4:    C[3,3,6](Cr[14x3]AlC11)(C[3,3,6]CrCH)2(H)    H(C[3,3,6]CrCC)    0.9500    0.001    6    0.9499    0.0008    9    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Cu[3,6]-4:C[3]-4:C-4:H-1:    C[3]-4:    C[3](Cu[3,6]CNN)(C[3]CuCH)(CCHH)(H)    H(C[3]CuCC)    0.9655    0.024    7    0.9673    0.0228    8    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Hf[12x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Hf[12x3]HfC10P)(C[3,3,5]HfCH)2(H)    H(C[3,3,5]HfCC)    0.9503    0.001    14    0.9503    0.0010    14    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ta[12x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ta[12x3]AlC11)(C[3,3,5]TaCH)2(H)    H(C[3,3,5]TaCC)    0.9797    0.000    10    0.9797    0.0000    10    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ta[12x3]-4:C[3,3,7]-4:C[3,3,7]-4:H-1:    C[3,3,7]-4:    C[3,3,7](Ta[12x3]BrC11)(C[3,3,7]TaCH)2(H)    H(C[3,3,7]TaCC)    0.9535    0.013    14    0.9535    0.0130    14    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ti[11x3,5]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ti[11x3,5]C11N)(C[3,3,5]TiCH)2(H)    H(C[3,3,5]TiCC)    0.9297    0.001    10    0.9297    0.0010    10    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ti[11x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ti[11x3]BrC10O)(C[3,3,5]TiCH)2(H)    H(C[3,3,5]TiCC)    0.9300    0.000    10    0.9300    0.0007    20    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ti[11x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ti[11x3]C10OO)(C[3,3,5]TiCH)2(H)    H(C[3,3,5]TiCC)    0.9300    0.001    10    0.9300    0.0007    20    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ti[12x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ti[12x3]C10NP)(C[3,3,5]TiCH)2(H)    H(C[3,3,5]TiCC)    0.9501    0.001    10    0.9499    0.0139    32    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Ti[12x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ti[12x3]CuC11)(C[3,3,5]TiCH)2(H)    H(C[3,3,5]TiCC)    0.9575    0.013    16    0.9499    0.0139    32    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    V[14x3]-4:C[3,3,6]-4:C[3,3,6]-4:H-1:    C[3,3,6]-4:    C[3,3,6](V[14x3]AlC11)(C[3,3,6]CHV)2(H)    H(C[3,3,6]CCV)    0.9499    0.001    6    0.9499    0.0010    6    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Y[12x3]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Y[12x3]C10NN)(C[3,3,5]CHY)2(H)    H(C[3,3,5]CCY)    0.9550    0.025    40    0.9550    0.0250    40    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Zr[10x3,4,4]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Zr[10x3,4,4]C10SS)(C[3,3,5]ZrCH)2(H)    H(C[3,3,5]ZrCC)    0.9503    0.001    15    0.9503    0.0010    15    0.9675    0.0290    1347
455    887    4:4:4:1:    4:    Zr[10x3,4,5]-4:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Zr[10x3,4,5]C10NN)(C[3,3,5]ZrCH)2(H)    H(C[3,3,5]ZrCC)    1.0000    0.001    10    0.9601    0.0251    70    0.9675    0.0290    1347
