930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:2:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-2:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO)	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO){1|C<3>,2|H<1>}	116.5635	0.296	2	115.6636	0.610	8	116.0056	0.913	21	115.8336	1.042	23	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:2:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-2:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO)	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO){1|Cd<6>,1|C<3>,1|H<1>}	115.3456	0.297	5	115.6636	0.610	8	116.0056	0.913	21	115.8336	1.042	23	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:2:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-2:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6]H)2(CNO)	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6]H)2(CNO){1|N<3>,2|H<1>}	116.2160	1.023	13	116.2160	1.023	13	116.0056	0.913	21	115.8336	1.042	23	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:2:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-2:H-1:	C[6]-3:N[6]-3:C-3:	C(C[6]C[6]N[6])(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6,6a]O)(N[6]S[6]C)(CNO)	C(C[6]C[6]N[6])(NHN)(O)	N(CC[6]O)(NC)(H)	C[6](C[6]C[6,6a]O)(N[6]S[6]C)(CNO){2|C<3>,2|O<1>}	113.8080	0.000	1	113.8080	0.000	1	113.8080	0.000	1	115.8336	1.042	23	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:2:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:O-2:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHO)(O)	N(CC[6]O)(OH)(H)	C[6](C[6]C[6]H)2(CNO)	C(C[6]C[6]2)(NHO)(O)	N(CC[6]O)(OH)(H)	C[6](C[6]C[6]H)2(CNO){1|N<3>,2|H<1>}	114.2480	0.000	1	114.2480	0.000	1	114.2480	0.000	1	115.8336	1.042	23	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:2:3:	C[6]-3:N-3:O-1:	C[6a]-3:C-3:H-1:	C[6]-3:N[6]-2:C-3:	C(C[6]C[6]N[6])(NC[6a]H)(O)	N(C[6a]C[6a]2)(CC[6]O)(H)	C[6](C[6]N[6]H)(N[6]C[6])(CNO)	C(C[6]C[6]N[6])(NC[6a]H)(O)	N(C[6a]C[6a]2)(CC[6]O)(H)	C[6](C[6]N[6]H)(N[6]C[6])(CNO){1|Hg<3>,1|C<3>,1|H<1>}	113.1123	1.638	3	113.1123	1.638	3	113.1123	1.638	3	113.1123	1.638	3	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[5]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[5]H)(H)	N(C[5]N[5]S[5])(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN)	C(C[6]C[6]2)(NC[5]H)(H)	N(C[5]N[5]S[5])(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN){1|C<4>}	125.9420	1.688	7	125.9420	1.688	7	125.9420	1.688	7	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[5a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[5a]H)(H)	N(C[5a]C[5a]2)(CC[6]H)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CHN)	C(C[6]C[6]2)(NC[5a]H)(H)	N(C[5a]C[5a]2)(CC[6]H)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CHN){2|C<3>}	122.0970	0.000	1	122.0970	0.000	1	122.0970	0.000	1	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6,6a]-3:C[6]-3:C-3:	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN)	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN){1|Si<4>,1|H<1>,3|C<3>}	125.5310	0.000	1	124.9367	0.798	3	123.3957	0.936	30	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6,6a]-3:C[6]-3:C-3:	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN)	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN){2|H<1>,3|C<3>}	124.6395	0.862	2	124.9367	0.798	3	123.3957	0.936	30	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6,6a]-3:C[6]-3:C-3:	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN)	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN){1|H<1>,1|O<1>,3|C<3>}	124.3860	0.134	2	123.1912	0.851	23	123.3957	0.936	30	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6,6a]-3:C[6]-3:C-3:	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN)	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN){2|H<1>,3|C<3>}	123.0774	0.800	21	123.1912	0.851	23	123.3957	0.936	30	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6,6a]-3:C[6]-3:C-3:	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a]N[6a])(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN)	C(C[6]C[6,6a]C[6])(NC[6a]H)(H)	N(C[6a]C[6a]N[6a])(CC[6]H)(H)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]O)(CHN){2|H<1>,3|C<3>}	123.4160	0.178	4	123.4160	0.178	4	123.3957	0.936	30	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|Br<1>,1|C<3>,1|C<4>}	122.5590	1.147	2	122.7604	1.041	7	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|C<3>,1|H<1>,1|N<3>}	123.5045	1.739	2	122.7604	1.041	7	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|C<3>,1|H<1>,1|O<2>}	121.7780	0.000	1	122.7604	1.041	7	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){2|Br<1>,1|C<3>}	122.6800	0.000	1	122.7604	1.041	7	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){2|Cl<1>,1|C<3>}	122.7380	0.000	1	122.7604	1.041	7	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a,6a]C[6a])(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN){1|C<4>}	124.7600	0.000	1	124.7600	0.000	1	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6,6a]O)(C[6]C[6]H)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6,6a]O)(C[6]C[6]H)(CHN){1|H<1>,2|C<3>}	122.3560	0.000	2	122.3560	0.000	2	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CHN){2|C<3>}	126.4850	0.000	1	126.4850	0.000	1	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|Br<1>,1|C<3>,1|H<1>}	122.1670	0.564	2	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|C<3>,1|C<4>,1|O<2>}	124.8810	0.000	1	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|C<3>,1|H<1>,1|N<3>}	122.3100	1.834	2	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|C<3>,1|H<1>,1|O<2>}	122.1024	0.749	16	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|C<3>,2|H<1>}	123.8121	1.009	19	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|Cl<1>,1|C<3>,1|H<1>}	121.0393	0.585	3	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CHN){1|H<1>,2|C<3>}	123.3630	0.000	1	122.8723	1.306	44	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]O)2(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]C[6]O)2(CHN){3|C<3>}	122.8275	0.108	2	122.8275	0.108	2	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN)	C(C[6]C[6]2)(NC[6a]H)(H)	N(C[6a]C[6a]2)(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN){1|C<4>}	126.0185	0.779	8	126.0185	0.779	8	123.3149	1.619	65	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	N[5a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NN[5a]H)(H)	N(N[5a]C[5a]2)(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN)	C(C[6]C[6]2)(NN[5a]H)(H)	N(N[5a]C[5a]2)(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN){1|C<4>}	126.4110	0.000	1	126.4110	0.000	1	126.3000	0.157	2	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:H-1:	N[5a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NN[5a]H)(H)	N(N[5a]C[5a]N[5a])(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN)	C(C[6]C[6]2)(NN[5a]H)(H)	N(N[5a]C[5a]N[5a])(CC[6]H)(H)	C[6](C[6]O[6]O)2(CHN){1|C<4>}	126.1890	0.000	1	126.1890	0.000	1	126.3000	0.157	2	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NCH)(O)	N(CC[6]O)(CCC)(H)	C[6](C[6]C[6]H)2(CNO)	C(C[6]C[6]2)(NCH)(O)	N(CC[6]O)(CCC)(H)	C[6](C[6]C[6]H)2(CNO){1|N<3>,2|H<1>}	114.8410	0.000	1	114.8410	0.000	1	114.8430	0.003	2	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NCH)(O)	N(CC[6]O)(COO)(H)	C[6](C[6]C[6]H)(C[6]N[6]O)(CNO)	C(C[6]C[6]2)(NCH)(O)	N(CC[6]O)(COO)(H)	C[6](C[6]C[6]H)(C[6]N[6]O)(CNO){2|C<4>,2|H<1>}	114.8450	0.000	1	114.8450	0.000	1	114.8430	0.003	2	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NCH)(H)	C[6](C[6]C[6]H)2(CNO)	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NCH)(H)	C[6](C[6]C[6]H)2(CNO){1|N<3>,2|H<1>}	115.6120	1.000	3	115.6120	1.000	3	116.4190	1.338	6	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NHH)(H)	C[6](C[6]C[6]H)(C[6]N[6]S)(CNO)	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NHH)(H)	C[6](C[6]C[6]H)(C[6]N[6]S)(CNO){1|C<3>,2|H<1>}	118.6440	0.000	1	118.6440	0.000	1	116.4190	1.338	6	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C-3:N-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NHH)(H)	C[6](C[6]C[6]H)2(CNO)	C(C[6]C[6]2)(NHN)(O)	N(CC[6]O)(NHH)(H)	C[6](C[6]C[6]H)2(CNO){1|N<3>,2|H<1>}	116.5170	0.148	2	116.5170	0.148	2	116.4190	1.338	6	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C[5]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[5]H)(O)	N(C[5]N[5]S[5])(CC[6]O)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO)	C(C[6]C[6]2)(NC[5]H)(O)	N(C[5]N[5]S[5])(CC[6]O)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO){1|Ag<3>,1|C<3>,1|H<1>}	116.9510	0.000	1	116.9510	0.000	1	116.9510	0.000	1	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C[5]-3:C-3:H-1:	C[6]-3:N[6]-3:C-3:	C(C[6]C[6]N[6])(NC[5]H)(O)	N(C[5]N[5]S[5])(CC[6]O)(H)	C[6](C[6]C[6,6a]O)(N[6]S[6]C)(CNO)	C(C[6]C[6]N[6])(NC[5]H)(O)	N(C[5]N[5]S[5])(CC[6]O)(H)	C[6](C[6]C[6,6a]O)(N[6]S[6]C)(CNO){2|C<3>,2|O<1>}	116.8169	0.988	7	116.8169	0.988	7	116.8169	0.988	7	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:1:	3:3:1:	3:3:3:	C[6]-3:N-3:O-1:	C[6]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6]H)(O)	N(C[6]C[6]2)(CC[6]O)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO)	C(C[6]C[6]2)(NC[6]H)(O)	N(C[6]C[6]2)(CC[6]O)(H)	C[6](C[6]C[6]H)(C[6]N[6]H)(CNO){1|C<3>,2|H<1>}	114.5240	0.000	1	115.8458	0.966	10	115.4848	0.878	20	118.7358	4.066	274	118.8646	3.425	815	116.9749	2.574	5815
