490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CC[5a]CH)(CH3)	C(SC)(H)3	H(CHHS)	S(CC[5a]CH)(CH3)	109.4590	0.037	3	109.4590	0.037	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CC[6]HH)(CH3)	C(SC)(H)3	H(CHHS)	S(CC[6]HH)(CH3)	109.4653	0.122	3	109.4653	0.122	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CC[6a]2C)(CH3)	C(SC)(H)3	H(CHHS)	S(CC[6a]2C)(CH3)	109.4843	0.041	6	109.4843	0.041	6     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CC[6a]CH)(CH3)	C(SC)(H)3	H(CHHS)	S(CC[6a]CH)(CH3)	109.4800	0.069	2	109.4800	0.069	2     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CC[6a]HH)(CH3)	C(SC)(H)3	H(CHHS)	S(CC[6a]HH)(CH3)	109.4730	0.033	21	109.4730	0.033	21     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CC[6a]SS)(CH3)	C(SC)(H)3	H(CHHS)	S(CC[6a]SS)(CH3)	109.4752	0.022	6	109.4752	0.022	6     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CH3)2	C(SC)(H)3	H(CHHS)	S(CH3)2	109.4870	0.010	3	109.4870	0.010	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CHHN)(CH3)	C(SC)(H)3	H(CHHS)	S(CHHN)(CH3)	109.4600	0.017	2	109.4600	0.017	2     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CHHO)(CH3)	C(SC)(H)3	H(CHHS)	S(CHHO)(CH3)	109.4947	0.032	3	109.4947	0.032	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CHHS)(CH3)	C(SC)(H)3	H(CHHS)	S(CHHS)(CH3)	109.4908	0.034	5	109.4908	0.034	5     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CN[5]HH)(CH3)	C(SC)(H)3	H(CHHS)	S(CN[5]HH)(CH3)	109.4723	0.038	3	109.4723	0.038	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CN[5a]HH)(CH3)	C(SC)(H)3	H(CHHS)	S(CN[5a]HH)(CH3)	109.4570	0.016	2	109.4570	0.016	2     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CN[6a]CH)(CH3)	C(SC)(H)3	H(CHHS)	S(CN[6a]CH)(CH3)	109.4557	0.019	3	109.4557	0.019	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CPdPS)(CH3)	C(SC)(H)3	H(CHHS)	S(CPdPS)(CH3)	111.1773	0.212	3	111.1773	0.212	3     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(H)3	H(CHHS)	S(CSiHS)(CH3)	C(SC)(H)3	H(CHHS)	S(CSiHS)(CH3)	109.4602	0.044	6	109.4602	0.044	6     109.4906       0.181      282      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[4,6]-4:C-4:	C(SC[4,6])(H)3	H(CHHS)	S(C[4,6]C[4,6]2C[6])(CH3)	C(SC[4,6])(H)3	H(CHHS)	S(C[4,6]C[4,6]2C[6])(CH3)	111.0173	3.023	3	111.0173	3.023	3     111.0173       3.023      3      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5,6,6]-4:C-4:	C(SC[5,6,6])(H)3	H(CHHS)	S(C[5,6,6]C[5,5,6]C[5,6,6]C[6])(CH3)	C(SC[5,6,6])(H)3	H(CHHS)	S(C[5,6,6]C[5,5,6]C[5,6,6]C[6])(CH3)	109.4735	0.021	2	109.4735	0.021	2     109.4735       0.021      2      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5,6]-4:C-4:	C(SC[5,6])(H)3	H(CHHS)	S(C[5,6]C[5,5,6]C[5,6]H)(CH3)	C(SC[5,6])(H)3	H(CHHS)	S(C[5,6]C[5,5,6]C[5,6]H)(CH3)	109.5180	2.421	3	109.5180	2.421	3     109.4695       0.588      35      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5,6]-4:C-4:	C(SC[5,6])(H)3	H(CHHS)	S(C[5,6]N[5,6]C[5]C[6])(CH3)	C(SC[5,6])(H)3	H(CHHS)	S(C[5,6]N[5,6]C[5]C[6])(CH3)	109.4650	0.036	32	109.4650	0.036	32     109.4695       0.588      35      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5,6a]2C[6a])(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5,6a]2C[6a])(CH3)	109.4793	0.019	3	109.4793	0.019	3     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5,6a]S[5]H)(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5,6a]S[5]H)(CH3)	109.4597	0.015	3	109.4597	0.015	3     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]2C)(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]2C)(CH3)	109.5083	0.181	3	109.5083	0.181	3     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]2Co)(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]2Co)(CH3)	109.4761	0.030	16	109.4761	0.030	16     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]2Fe)(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]2Fe)(CH3)	109.4667	0.419	9	109.4667	0.419	9     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]O[5]C)(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]O[5]C)(CH3)	109.4930	0.045	3	109.4930	0.045	3     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[5]-4:C-4:	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]S[5]C)(CH3)	C(SC[5])(H)3	H(CHHS)	S(C[5]C[5]S[5]C)(CH3)	109.4867	0.023	3	109.4867	0.023	3     109.4775       0.196      40      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6,6a]C[6]H)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6,6a]C[6]H)(CH3)	109.4660	0.022	5	109.4660	0.022	5     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]2Cr)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]2Cr)(CH3)	109.5125	0.015	2	109.5125	0.015	2     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]2H)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]2H)(CH3)	109.4583	0.042	3	109.4583	0.042	3     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]N[6]H)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]N[6]H)(CH3)	109.5003	0.009	3	109.5003	0.009	3     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]S[6]C)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]S[6]C)(CH3)	109.4930	0.030	3	109.4930	0.030	3     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]S[6]H)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]S[6]H)(CH3)	109.4870	0.032	3	109.4870	0.032	3     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]S[6]O)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]C[6]S[6]O)(CH3)	109.4493	0.241	3	109.4493	0.241	3     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6])(H)3	H(CHHS)	S(C[6]N[6]2S)(CH3)	C(SC[6])(H)3	H(CHHS)	S(C[6]N[6]2S)(CH3)	109.4798	0.026	6	109.4798	0.026	6     109.4785       0.072      28      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	P-4:C-4:	C(SP)(H)3	H(CHHS)	S(PCNO)(CH3)	C(SP)(H)3	H(CHHS)	S(PCNO)(CH3)	109.4458	0.016	4	109.4458	0.016	4     109.4584       0.029      9      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	P-4:C-4:	C(SP)(H)3	H(CHHS)	S(PCuSS)(CH3)	C(SP)(H)3	H(CHHS)	S(PCuSS)(CH3)	109.4684	0.035	5	109.4684	0.035	5     109.4584       0.029      9      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	P[5]-4:C-4:	C(SP[5])(H)3	H(CHHS)	S(P[5]C[5,6a]2C[6a])(CH3)	C(SP[5])(H)3	H(CHHS)	S(P[5]C[5,6a]2C[6a])(CH3)	109.4800	0.013	3	109.4800	0.013	3     109.4744       0.019      8      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	4:4:	S-2:H-1:H-1:H-1:	C-4:	P[5]-4:C-4:	C(SP[5])(H)3	H(CHHS)	S(P[5]S[5]2S)(CH3)	C(SP[5])(H)3	H(CHHS)	S(P[5]S[5]2S)(CH3)	109.4710	0.023	5	109.4710	0.023	5     109.4744       0.019      8      109.4968     0.343     407
490	690	980	2:1:1:1:	4:	5:4:	S-2:H-1:H-1:H-1:	C-4:	C-5:C-4:	C(SC)(H)3	H(CHHS)	S(CMo2CC)(CH3)	C(SC)(H)3	H(CHHS)	S(CMo2CC)(CH3)	109.5070	0.036	3	109.5070	0.036	3     109.5070       0.036      3      109.4742     0.043     6
490	690	980	2:1:1:1:	4:	5:4:	S-2:H-1:H-1:H-1:	C-4:	C[3,3,5,5x6]-5:C-4:	C(SC[3,3,5,5x6])(H)3	H(CHHS)	S(C[3,3,5,5x6]B[4x3,3x5,12x6]B[3x3,5,5,9x6]B[5x3,5,5,7x6]Co)(CH3)	C(SC[3,3,5,5x6])(H)3	H(CHHS)	S(C[3,3,5,5x6]B[4x3,3x5,12x6]B[3x3,5,5,9x6]B[5x3,5,5,7x6]Co)(CH3)	109.4413	0.009	3	109.4413	0.009	3     109.4413       0.009      3      109.4742     0.043     6
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C-3:C-4:	C(SC)2(H)2	H(CHSS)	S(CC[6a]S)(CHHS)	C(SC)2(H)2	H(CHSS)	S(CC[6a]S)(CHHS)	108.0350	0.057	2	108.0350	0.057	2     108.0350       0.057      2      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])2(H)2	H(CHSS)	S(C[5]N[5]2)(CHHS)	C(SC[5])2(H)2	H(CHSS)	S(C[5]N[5]2)(CHHS)	107.6126	3.409	8	107.6126	3.409	8     108.0141       2.105      20      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])2(H)2	H(CHSS)	S(C[5]N[5]S[5])(CHHS)	C(SC[5])2(H)2	H(CHSS)	S(C[5]N[5]S[5])(CHHS)	108.2817	0.251	12	108.2817	0.251	12     108.0141       2.105      20      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6]-3:C-4:	C(SC[6])2(H)2	H(CHSS)	S(C[6]C[6]2)(CHHS)	C(SC[6])2(H)2	H(CHSS)	S(C[6]C[6]2)(CHHS)	109.1403	1.023	7	109.1403	1.023	7     108.5888       0.626      46      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6]-3:C-4:	C(SC[6])2(H)2	H(CHSS)	S(C[6]C[6]N[6])(CHHS)	C(SC[6])2(H)2	H(CHSS)	S(C[6]C[6]N[6])(CHHS)	108.8163	0.836	11	108.8163	0.836	11     108.5888       0.626      46      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6]-3:C-4:	C(SC[6])2(H)2	H(CHSS)	S(C[6]N[6]2)(CHHS)	C(SC[6])2(H)2	H(CHSS)	S(C[6]N[6]2)(CHHS)	108.3682	0.092	26	108.3682	0.092	26     108.5888       0.626      46      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6]-3:C-4:	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6]C[6]N[6])(CHHS)	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6]C[6]N[6])(CHHS)	108.2750	0.008	2	108.2750	0.008	2     108.5888       0.626      46      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6a]-3:C-4:	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6a]C[6a,6a]C[6a])(CHHS)	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6a]C[6a,6a]C[6a])(CHHS)	109.8240	0.013	2	109.8240	0.013	2     108.9102       0.835      5      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6a]-3:C-4:	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6a]C[6a]N[6a])(CHHS)	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6a]C[6a]N[6a])(CHHS)	108.3275	0.045	2	108.3275	0.045	2     108.9102       0.835      5      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	3:4:	S-2:S-2:H-1:H-1:	C-4:	C[6a]-3:C-4:	C(SC[6a])2(H)2	H(CHSS)	S(C[6a]C[6a]2)(CHHS)	C(SC[6a])2(H)2	H(CHSS)	S(C[6a]C[6a]2)(CHHS)	108.2480	0.000	1	108.2480	0.000	1     108.9102       0.835      5      108.4382     1.240     73
490	690	980	2:2:1:1:	4:	4:2:	S-2:S-2:H-1:H-1:	C-4:	C-4:S-2:	C(SC)(SS)(H)2	H(CHSS)	S(CHHS)(SC)	C(SC)(SS)(H)2	H(CHSS)	S(CHHS)(SC)	108.6613	1.137	6	108.6613	1.137	6     108.6613       1.137      6      108.6613     1.137     6
490	690	980	2:2:1:1:	4:	4:3:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-3:	C(SC)(SS)(H)2	H(CHSS)	S(CHHS)(CNS)	C(SC)(SS)(H)2	H(CHSS)	S(CHHS)(CNS)	110.1540	0.017	2	110.1540	0.017	2     108.7845       0.908      8      108.7845     0.908     8
490	690	980	2:2:1:1:	4:	4:3:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-3:	C(SC)2(H)2	H(CHSS)	S(CHHS)(CCS)	C(SC)2(H)2	H(CHSS)	S(CHHS)(CCS)	108.8315	0.026	2	108.8315	0.026	2     108.7845       0.908      8      108.7845     0.908     8
490	690	980	2:2:1:1:	4:	4:3:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-3:	C(SC)2(H)2	H(CHSS)	S(CHHS)(CNS)	C(SC)2(H)2	H(CHSS)	S(CHHS)(CNS)	108.0763	0.028	4	108.0763	0.028	4     108.7845       0.908      8      108.7845     0.908     8
490	690	980	2:2:1:1:	4:	4:4:	O-2:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(OC[5])(SC)(H)2	H(CHOS)	S(CHHO)(CH3)	C(OC[5])(SC)(H)2	H(CHOS)	S(CHHO)(CH3)	110.0530	0.045	2	110.0530	0.045	2     110.0530       0.045      2      108.4923     1.236     23
490	690	980	2:2:1:1:	4:	4:4:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(SC)(SS)(H)2	H(CHSS)	S(CHHS)2	C(SC)(SS)(H)2	H(CHSS)	S(CHHS)2	107.9622	0.024	4	107.9622	0.024	4     108.2707       1.171      20      108.4923     1.236     23
490	690	980	2:2:1:1:	4:	4:4:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(SC)2(H)2	H(CHSS)	S(CC[6a]HH)(CHHS)	C(SC)2(H)2	H(CHSS)	S(CC[6a]HH)(CHHS)	108.4992	0.888	9	108.4992	0.888	9     108.2707       1.171      20      108.4923     1.236     23
490	690	980	2:2:1:1:	4:	4:4:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(SC)2(H)2	H(CHSS)	S(CHHS)2	C(SC)2(H)2	H(CHSS)	S(CHHS)2	108.6467	0.020	3	108.6467	0.020	3     108.2707       1.171      20      108.4923     1.236     23
490	690	980	2:2:1:1:	4:	4:4:	S-2:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(SC)2(H)2	H(CHSS)	S(CSiHH)(CHHS)	C(SC)2(H)2	H(CHSS)	S(CSiHH)(CHHS)	107.7830	2.416	4	107.7830	2.416	4     108.2707       1.171      20      108.4923     1.236     23
490	690	980	2:2:1:1:	4:	4:4:	S-2:S-2:H-1:H-1:	C-4:	C[6]-4:C-4:	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6]C[6]O[6]H)(CHHS)	C(SC[6a])(SC[6])(H)2	H(CHSS)	S(C[6]C[6]O[6]H)(CHHS)	109.8040	0.000	1	109.8040	0.000	1     109.8040       0.000      1      108.4923     1.236     23
490	690	980	2:2:2:1:	4:	3:4:	S-2:S-2:S-2:H-1:	C-4:	C[6]-3:C-4:	C(SC[6a])(SC[6])2(H)	H(CS3)	S(C[6]C[6]N[6])(CHSS)	C(SC[6a])(SC[6])2(H)	H(CS3)	S(C[6]C[6]N[6])(CHSS)	107.3750	0.000	1	107.3750	0.000	1     107.3750       0.000      1      107.3975     0.032     2
490	690	980	2:2:2:1:	4:	3:4:	S-2:S-2:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(SC[6a])(SC[6])2(H)	H(CS3)	S(C[6a]C[6a]N[6a])(CHSS)	C(SC[6a])(SC[6])2(H)	H(CS3)	S(C[6a]C[6a]N[6a])(CHSS)	107.4200	0.000	1	107.4200	0.000	1     107.4200       0.000      1      107.3975     0.032     2
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])(CCO)(H)2	H(CCHS)	S(C[5]N[5]S[5])(CCHH)	C(SC[5])(CCO)(H)2	H(CCHS)	S(C[5]N[5]S[5])(CCHH)	108.9485	0.026	2	108.9485	0.026	2     108.9264       0.962      44      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])(CNO)(H)2	H(CCHS)	S(C[5]N[5]S[5])(CCHH)	C(SC[5])(CNO)(H)2	H(CCHS)	S(C[5]N[5]S[5])(CCHH)	109.1801	1.174	14	109.1801	1.174	14     108.9264       0.962      44      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])(COO)(H)2	H(CCHS)	S(C[5]C[5]S[5])(CCHH)	C(SC[5])(COO)(H)2	H(CCHS)	S(C[5]C[5]S[5])(CCHH)	108.9110	0.820	6	108.9110	0.820	6     108.9264       0.962      44      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])(COO)(H)2	H(CCHS)	S(C[5]N[5]2)(CCHH)	C(SC[5])(COO)(H)2	H(CCHS)	S(C[5]N[5]2)(CCHH)	108.9413	1.492	3	108.9413	1.492	3     108.9264       0.962      44      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5]-3:C-4:	C(SC[5])(COO)(H)2	H(CCHS)	S(C[5]N[5]S[5])(CCHH)	C(SC[5])(COO)(H)2	H(CCHS)	S(C[5]N[5]S[5])(CCHH)	108.7397	0.834	19	108.7397	0.834	19     108.9264       0.962      44      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(CCH)(H)2	H(CCHS)	S(C[5a]N[5a]2)(CCHH)	C(SC[5a])(CCH)(H)2	H(CCHS)	S(C[5a]N[5a]2)(CCHH)	109.2432	0.103	5	109.2432	0.103	5     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(CCO)(H)2	H(CCHS)	S(C[5a]N[5a]O[5a])(CCHH)	C(SC[5a])(CCO)(H)2	H(CCHS)	S(C[5a]N[5a]O[5a])(CCHH)	108.4750	0.000	1	108.4750	0.000	1     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(CNO)(H)2	H(CCHS)	S(C[5a]C[5a]N[5a])(CCHH)	C(SC[5a])(CNO)(H)2	H(CCHS)	S(C[5a]C[5a]N[5a])(CCHH)	109.5135	0.066	2	109.5135	0.066	2     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(CNO)(H)2	H(CCHS)	S(C[5a]N[5a]2)(CCHH)	C(SC[5a])(CNO)(H)2	H(CCHS)	S(C[5a]N[5a]2)(CCHH)	109.1920	1.691	9	109.1920	1.691	9     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(COO)(H)2	H(CCHS)	S(C[5a]C[5a]N[5a])(CCHH)	C(SC[5a])(COO)(H)2	H(CCHS)	S(C[5a]C[5a]N[5a])(CCHH)	108.3760	0.058	2	108.3760	0.058	2     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(COO)(H)2	H(CCHS)	S(C[5a]N[5a]2)(CCHH)	C(SC[5a])(COO)(H)2	H(CCHS)	S(C[5a]N[5a]2)(CCHH)	109.1167	1.082	18	109.1167	1.082	18     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[5a]-3:C-4:	C(SC[5a])(COO)(H)2	H(CCHS)	S(C[5a]N[5a]O[5a])(CCHH)	C(SC[5a])(COO)(H)2	H(CCHS)	S(C[5a]N[5a]O[5a])(CCHH)	109.0683	0.677	20	109.0683	0.677	20     109.0994       0.978      57      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[6]-3:C-4:	C(SC[6])(CCH)(H)2	H(CCHS)	S(C[6]C[6]S[6])(CCHH)	C(SC[6])(CCH)(H)2	H(CCHS)	S(C[6]C[6]S[6])(CCHH)	110.2530	0.058	3	110.2530	0.058	3     109.2370       0.959      39      109.0412     0.876     224
490	690	980	2:3:1:1:	4:	3:4:	S-2:C-3:H-1:H-1:	C-4:	C[6]-3:C-4:	C(SC[6])(CCH)(H)2	H(CCHS)	S(C[6]N[6]2)(CCHH)	C(SC[6])(CCH)(H)2	H(CCHS)	S(C[6]N[6]2)(CCHH)	108.0890	0.040	2	108.0890	0.040	2     109.2370       0.959      39      109.0412     0.876     224
