358    474     4:4:    3:2:4:4:    C[5]-4:C[5]-4:     N[5]-3:O[5]-2:C-4:C-4:     Y    O[5](C[5]C[5]CC)(C[5]N[5]CC)    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2     O[5](C[5]C[5]CC)(C[5]N[5]CC){1|C<3>,1|C<4>,1|H<1>}    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2{1|H<1>,3|C<4>}   1.4338    0.0000    2     1.4338     0.0000    2
358    474     4:4:    3:2:4:4:    C[5]-4:C[5]-4:     N[5]-3:O[5]-2:C-4:C-4:     Y    O[5](C[5]C[5]CH)(C[5]N[5]CC)    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2     O[5](C[5]C[5]CH)(C[5]N[5]CC){1|C<3>,1|C<4>,1|H<1>}    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2{2|C<4>,2|H<1>}   1.4362    0.0000    1     1.4362     0.0000    1
358    474     4:4:    3:2:4:4:    C[5]-4:C[5]-4:     N[5]-3:O[5]-2:C-4:C-4:     Y    O[5](C[5]C[5]HH)(C[5]N[5]CC)    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2     O[5](C[5]C[5]HH)(C[5]N[5]CC){1|C<3>,1|C<4>,1|H<1>}    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2{1|C<4>,3|H<1>}   1.4328    0.0067    11     1.4326     0.0064    13
358    474     4:4:    3:2:4:4:    C[5]-4:C[5]-4:     N[5]-3:O[5]-2:C-4:C-4:     Y    O[5](C[5]C[5]HH)(C[5]N[5]CC)    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2     O[5](C[5]C[5]HH)(C[5]N[5]CC){1|H<1>,2|C<3>}    C[5](N[5]C[5]C)(O[5]C[5])(CH3)2{1|C<3>,3|H<1>}   1.4315    0.0059    2     1.4326     0.0064    13
358    474     4:4:    3:2:4:4:    C[5]-4:C[5]-4:     N[5]-3:O[5]-2:C-4:C-4:     Y    O[5](C[5]C[5]HH)(C[5]N[5]CC)    C[5](N[5]C[5]S)(O[5]C[5])(CCCH)(CCHH)     O[5](C[5]C[5]HH)(C[5]N[5]CC){1|C<3>,1|H<1>,1|S<4>}    C[5](N[5]C[5]S)(O[5]C[5])(CCCH)(CCHH){1|C<3>,3|H<1>}   1.4274    0.0000    1     1.4274     0.0000    1
358    474     4:4:    3:2:4:4:    C[5]-4:C[5]-4:     N[5]-3:O[5]-2:C-4:C-4:     Y    O[5](C[5]C[6a]C[5]H)(C[5]N[5]CC)    C[5](N[5]C[6a]C[5])(O[5]C[5])(CH3)2     O[5](C[5]C[6a]C[5]H)(C[5]N[5]CC){1|O<1>,3|C<3>}    C[5](N[5]C[6a]C[5])(O[5]C[5])(CH3)2{1|H<1>,1|O<1>,3|C<3>}   1.4291    0.0000    1     1.4291     0.0000    1
358    474     4:4:    3:3:2:1:    C[5,5,6]-4:C[5,5,6]-4:     C[5,6,6a]-3:C[5,6]-3:O[5,5]-2:H-1:     Y    O[5,5](C[5,5,6]C[5,6,6a]C[5,6]H)2    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a,6a])(C[5,6]C[5,6]C[6a])(O[5,5]C[5,5,6])(H)     O[5,5](C[5,5,6]C[5,6,6a]C[5,6]H)2{4|C<3>}    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a,6a])(C[5,6]C[5,6]C[6a])(O[5,5]C[5,5,6])(H){1|H<1>,6|C<3>}   1.4439    0.0018    3     1.4439     0.0018    3
358    474     4:4:    3:3:2:1:    C[5,5]-4:C[5]-4:     C[6a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5,5]C[5,5]C[5]H)(C[5]C[6a]N[5]H)    C[5](C[6a]C[6a]2)(N[5]C[5,5]H)(O[5]C[5,5])(H)     O[5](C[5,5]C[5,5]C[5]H)(C[5]C[6a]N[5]H){4|C<3>,4|H<1>}    C[5](C[6a]C[6a]2)(N[5]C[5,5]H)(O[5]C[5,5])(H){1|C<4>,3|C<3>,4|H<1>}   1.4354    0.0000    1     1.4354     0.0000    1
358    474     4:4:    3:3:2:1:    C[5,6]-4:C[5,6]-4:     C[6,6a]-3:N[5]-3:O[5,6]-2:H-1:     Y    O[5,6](C[5,6]C[6,6a]N[5]H)(C[5,6]C[5]O[6]C)    C[5,6](C[6,6a]C[6,6a]C[6a])(N[5]C[6a]C[5])(O[5,6]C[5,6])(H)     O[5,6](C[5,6]C[6,6a]N[5]H)(C[5,6]C[5]O[6]C){2|F<1>,3|C<3>}    C[5,6](C[6,6a]C[6,6a]C[6a])(N[5]C[6a]C[5])(O[5,6]C[5,6])(H){1|H<1>,1|O<2>,2|F<1>,5|C<3>}   1.4396    0.0000    1     1.4396     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[5,5]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5,5]C[6a]H)2    C[5](C[5,5]C[5,5]S[5])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]C[5,5]C[6a]H)2{2|S<2>,4|C<3>}    C[5](C[5,5]C[5,5]S[5])(C[6a]C[6a]2)(O[5]C[5])(H){1|O<2>,1|S<2>,2|H<1>,4|C<3>}   1.4344    0.0035    2     1.4344     0.0035    2
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[5,6]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5,6]C[6a]H)(C[5]C[5,6]HH)    C[5](C[5,6]C[5,6]C[6])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]C[5,6]C[6a]H)(C[5]C[5,6]HH){1|C<4>,3|C<3>}    C[5](C[5,6]C[5,6]C[6])(C[6a]C[6a]2)(O[5]C[5])(H){1|C<4>,1|O<1>,1|O<2>,2|C<3>,4|H<1>}   1.4473    0.0000    1     1.4473     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[5,6a]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5,6a]C[6a]H)(C[5]C[5,6a]HO)    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]C[5,6a]C[6a]H)(C[5]C[5,6a]HO){4|C<3>}    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(O[5]C[5])(H){1|O<2>,4|C<3>,4|H<1>}   1.4405    0.0000    1     1.4405     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[5,6a]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5,6a]C[6a]H)2    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]C[5,6a]C[6a]H)2{6|C<3>}    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(O[5]C[5])(H){1|C<4>,1|O<2>,2|H<1>,5|C<3>}   1.4415    0.0013    2     1.4415     0.0013    2
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[5a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5a]N[5]H)(C[5]C[6a]C[5]H)    C[5](C[5a]C[5a]N[5a])(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[5a]N[5]H)(C[5]C[6a]C[5]H){1|H<1>,1|N<3>,2|C<4>,3|C<3>}    C[5](C[5a]C[5a]N[5a])(N[5]C[5]C)(O[5]C[5])(H){1|C<4>,3|C<3>,4|H<1>}   1.4454    0.0000    1     1.4454     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[5a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5a]N[5]H)(C[5]C[6a]C[5]H)    C[5](C[5a]N[5a]2)(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[5a]N[5]H)(C[5]C[6a]C[5]H){1|H<1>,1|N<2>,1|N<3>,2|C<3>,2|C<4>}    C[5](C[5a]N[5a]2)(N[5]C[5]C)(O[5]C[5])(H){1|C<4>,3|C<3>,3|H<1>}   1.4239    0.0000    1     1.4239     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[6a]-3:C[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[6a]C[5]H)2    C[5](C[6a]C[6a]2)(C[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[6a]C[5]H)2{2|H<1>,5|C<3>}    C[5](C[6a]C[6a]2)(C[5]C[5]C)(O[5]C[5])(H){3|C<3>,5|H<1>}   1.4396    0.0000    1     1.4396     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[6a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[6a]C[5]H)(C[5]C[6a]N[5]H)    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[6a]C[5]H)(C[5]C[6a]N[5]H){1|H<1>,2|C<4>,4|C<3>}    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H){1|C<4>,1|O<2>,3|C<3>,3|H<1>}   1.4260    0.0024    2     1.4295     0.0048    4
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[6a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[6a]C[5]H)(C[5]C[6a]N[5]H)    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[6a]C[5]H)(C[5]C[6a]N[5]H){1|H<1>,2|C<4>,4|C<3>}    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H){1|C<4>,3|C<3>,4|H<1>}   1.4330    0.0036    2     1.4295     0.0048    4
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[6a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[6a]N[5]H)(C[5]C[5]HH)    C[5](C[6a]C[6a,6a]2)(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[6a]N[5]H)(C[5]C[5]HH){1|H<1>,2|C<3>,2|C<4>}    C[5](C[6a]C[6a,6a]2)(N[5]C[5]C)(O[5]C[5])(H){1|C<4>,3|H<1>,4|C<3>}   1.4295    0.0054    2     1.4295     0.0054    2
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[6a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[6a]N[5]H)(C[5]C[5]HH)    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[6a]N[5]H)(C[5]C[5]HH){2|C<4>,3|C<3>}    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H){1|O<2>,2|C<3>,2|C<4>,3|H<1>}   1.4244    0.0000    1     1.4236     0.0011    2
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     C[6a]-3:N[5]-3:O[5]-2:H-1:     Y    O[5](C[5]C[6a]N[5]H)(C[5]C[5]HH)    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H)     O[5](C[5]C[6a]N[5]H)(C[5]C[5]HH){2|H<1>,3|C<3>}    C[5](C[6a]C[6a]2)(N[5]C[5]C)(O[5]C[5])(H){2|C<3>,6|H<1>}   1.4228    0.0000    1     1.4236     0.0011    2
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     N[5,6,6]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]N[5,6,6]C[6a]H)(C[5]C[5,3x6]HH)    C[5](N[5,6,6]C[5,3x6]C[6,6])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]N[5,6,6]C[6a]H)(C[5]C[5,3x6]HH){1|C<4>,4|C<3>}    C[5](N[5,6,6]C[5,3x6]C[6,6])(C[6a]C[6a]2)(O[5]C[5])(H){1|O<1>,2|C<4>,3|C<3>,4|H<1>}   1.4317    0.0107    2     1.4317     0.0107    2
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     N[5,6]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]C[5,6]C[6a]H)(C[5]N[5,6]C[6a]H)    C[5](N[5,6]C[5,6]C[6])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]C[5,6]C[6a]H)(C[5]N[5,6]C[6a]H){1|H<1>,2|C<4>,4|C<3>}    C[5](N[5,6]C[5,6]C[6])(C[6a]C[6a]2)(O[5]C[5])(H){1|O<2>,2|C<4>,3|C<3>,5|H<1>}   1.4380    0.0000    1     1.4380     0.0000    1
358    474     4:4:    3:3:2:1:    C[5]-4:C[5]-4:     N[5,6]-3:C[6a]-3:O[5]-2:H-1:     Y    O[5](C[5]N[5,6]C[6a]H)(C[5]C[5,6]HH)    C[5](N[5,6]C[5,6]C[6])(C[6a]C[6a]2)(O[5]C[5])(H)     O[5](C[5]N[5,6]C[6a]H)(C[5]C[5,6]HH){1|H<1>,4|C<3>}    C[5](N[5,6]C[5,6]C[6])(C[6a]C[6a]2)(O[5]C[5])(H){1|C<4>,1|O<1>,3|C<3>,5|H<1>}   1.4352    0.0063    2     1.4352     0.0063    2
358    474     4:4:    3:3:2:2:    C[5,6]-4:C[5]-4:     C[6]-3:C[6]-3:O[5]-2:O[5]-2:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH)    C[5,6](C[6]C[6]N)2(O[5]C[5])2     O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH){2|C<3>,2|H<1>,2|N<3>}    C[5,6](C[6]C[6]N)2(O[5]C[5])2{1|C<3>,1|C<4>,5|H<1>}   1.4412    0.0000    1     1.4412     0.0000    1
358    474     4:4:    3:3:2:2:    C[5,6]-4:C[5]-4:     C[6]-3:C[6]-3:O[5]-2:O[5]-2:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]HH)    C[5,6](C[6]C[6]N)2(O[5]C[5])2     O[5](C[5,6]C[6]2O[5])(C[5]C[5]HH){1|C<4>,1|H<1>,2|C<3>,2|N<3>}    C[5,6](C[6]C[6]N)2(O[5]C[5])2{1|C<3>,1|C<4>,5|H<1>}   1.4247    0.0000    1     1.4247     0.0000    1
358    474     4:4:    3:3:2:2:    C[5,6]-4:C[5]-4:     C[6]-3:C[6]-3:O[5]-2:O[5]-2:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]HH)    C[5,6](C[6]C[6a]C[6])(C[6]C[6]H)(O[5]C[5])2     O[5](C[5,6]C[6]2O[5])(C[5]C[5]HH){3|C<3>,3|H<1>}    C[5,6](C[6]C[6a]C[6])(C[6]C[6]H)(O[5]C[5])2{1|C<4>,3|C<3>,5|H<1>}   1.4295    0.0022    2     1.4295     0.0022    2
358    474     4:4:    3:3:2:2:    C[5]-4:C[5]-4:     C[5]-3:C[6a]-3:O[5]-2:O-2:     Y    O[5](C[5]C[6a]C[5]O)(C[5]C[5]CO)    C[5](C[5]C[6a]C[5])(C[6a]C[6a]2)(O[5]C[5])(OH)     O[5](C[5]C[6a]C[5]O)(C[5]C[5]CO){1|C<4>,3|C<3>}    C[5](C[5]C[6a]C[5])(C[6a]C[6a]2)(O[5]C[5])(OH){1|H<1>,1|O<2>,3|C<4>,4|C<3>}   1.4298    0.0000    1     1.4298     0.0000    1
358    474     4:4:    3:3:2:2:    C[5]-4:C[5]-4:     C[6a]-3:C[6a]-3:O[5]-2:O[5]-2:     Y    O[5](C[5]C[6a]2O[5])(C[5]C[5]HH)    C[5](C[6a]C[6a]2)2(O[5]C[5])2     O[5](C[5]C[6a]2O[5])(C[5]C[5]HH){1|C<4>,1|H<1>,4|C<3>}    C[5](C[6a]C[6a]2)2(O[5]C[5])2{1|C<4>,4|C<3>,7|H<1>}   1.4335    0.0000    1     1.4335     0.0000    1
358    474     4:4:    3:3:2:3:    C[5,5,6]-4:C[5,5,6]-4:     C[5,6,6a]-3:C[5,6,6a]-3:O[5,5]-2:C[6a]-3:     Y    O[5,5](C[5,5,6]C[5,6,6a]2C[6a])2    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a,6a])(C[5,6,6a]C[5,6,6a]C[6a])(O[5,5]C[5,5,6])(C[6a]C[6a]2)     O[5,5](C[5,5,6]C[5,6,6a]2C[6a])2{8|C<3>}    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a,6a])(C[5,6,6a]C[5,6,6a]C[6a])(O[5,5]C[5,5,6])(C[6a]C[6a]2){2|H<1>,9|C<3>}   1.4494    0.0000    1     1.4494     0.0000    1
358    474     4:4:    3:3:2:3:    C[5,5,6]-4:C[5,5,6]-4:     C[5,6,6a]-3:C[5,6]-3:O[5,5]-2:C[6a]-3:     Y    O[5,5](C[5,5,6]C[5,6,6a]C[5,6,6]C[6a])(C[5,5,6]C[5,6,6a]C[5,6]C[6a])    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a])(C[5,6]C[5,6,6]C)(O[5,5]C[5,5,6])(C[6a]C[6a]2)     O[5,5](C[5,5,6]C[5,6,6a]C[5,6,6]C[6a])(C[5,5,6]C[5,6,6a]C[5,6]C[6a]){2|C<4>,7|C<3>}    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a])(C[5,6]C[5,6,6]C)(O[5,5]C[5,5,6])(C[6a]C[6a]2){2|C<4>,3|H<1>,5|C<3>}   1.4384    0.0000    1     1.4384     0.0000    1
358    474     4:4:    3:3:2:4:    C[5]-4:C[5]-4:     C[5,6a]-3:C[6a]-3:O[5]-2:C-4:     Y    O[5](C[5]C[5,6a]C[6a]C)(C[5]C[5,6a]CO)    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(O[5]C[5])(CC3)     O[5](C[5]C[5,6a]C[6a]C)(C[5]C[5,6a]CO){4|C<3>}    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(O[5]C[5])(CC3){1|C<4>,1|O<2>,3|H<1>,4|C<3>}   1.4501    0.0000    1     1.4501     0.0000    1
358    474     4:4:    3:3:3:2:    C[5,3x6]-4:C[5]-4:     C[5,6,6]-3:C[6,6]-3:C[6,6]-3:O[5]-2:     Y    O[5](C[5,3x6]C[5,6,6]C[6,6]2)(C[5]C[5]HH)    C[5,3x6](C[5,6,6]C[6,6]C[5])(C[6,6]C[6,6]C)2(O[5]C[5])     O[5](C[5,3x6]C[5,6,6]C[6,6]2)(C[5]C[5]HH){1|H<1>,2|C<4>,3|C<3>}    C[5,3x6](C[5,6,6]C[6,6]C[5])(C[6,6]C[6,6]C)2(O[5]C[5]){1|C<4>,7|H<1>}   1.4277    0.0000    1     1.4277     0.0000    1
358    474     4:4:    3:3:3:2:    C[5,6]-4:C[5]-4:     N[6]-3:C[6]-3:C[5]-3:O[5]-2:     Y    O[5](C[5,6]C[5]C[6]N[6])(C[5]C[5]CH)    C[5,6](N[6]C[6a]C[6])(C[6]N[5,6]O)(C[5]C[5]H)(O[5]C[5])     O[5](C[5,6]C[5]C[6]N[6])(C[5]C[5]CH){1|N<3>,1|O<1>,2|C<3>,2|H<1>}    C[5,6](N[6]C[6a]C[6])(C[6]N[5,6]O)(C[5]C[5]H)(O[5]C[5]){1|O<1>,2|C<3>,2|H<1>,3|C<4>}   1.4305    0.0027    3     1.4305     0.0027    3
358    474     4:4:    3:3:4:2:    C[5,5]-4:C[5]-4:     C[5,5]-3:C[6a]-3:C[5]-4:O[5]-2:     Y    O[5](C[5,5]C[5,5]C[6a]C[5])(C[5]O[5]CC)    C[5,5](C[5,5]C[5]O[5])(C[6a]C[6a]2)(C[5]O[5]HH)(O[5]C[5])     O[5](C[5,5]C[5,5]C[6a]C[5])(C[5]O[5]CC){1|C<4>,1|O<2>,2|C<3>,2|H<1>}    C[5,5](C[5,5]C[5]O[5])(C[6a]C[6a]2)(C[5]O[5]HH)(O[5]C[5]){2|C<3>,2|C<4>,4|H<1>}   1.4286    0.0000    1     1.4286     0.0000    1
358    474     4:4:    3:3:4:2:    C[5,5]-4:C[5]-4:     C[5,6a]-3:C[5,6a]-3:C[5]-4:O[5]-2:     Y    O[5](C[5,5]C[5,6a]2C[5])(C[5]C[5]CO)    C[5,5](C[5,6a]C[5,6a]C[6a])2(C[5]C[6a]C[5]H)(O[5]C[5])     O[5](C[5,5]C[5,6a]2C[5])(C[5]C[5]CO){2|H<1>,6|C<3>}    C[5,5](C[5,6a]C[5,6a]C[6a])2(C[5]C[6a]C[5]H)(O[5]C[5]){1|C<4>,1|O<2>,3|H<1>,7|C<3>}   1.4416    0.0000    1     1.4416     0.0000    1
358    474     4:4:    3:3:4:2:    C[5,6]-4:C[5]-4:     N[5,6]-3:C[6a]-3:C[6]-4:O[5]-2:     Y    O[5](C[5,6]N[5,6]C[6a]C[6])(C[5]C[5]HH)    C[5,6](N[5,6]C[5]C[6])(C[6a]C[6a]2)(C[6]C[6]CH)(O[5]C[5])     O[5](C[5,6]N[5,6]C[6a]C[6])(C[5]C[5]HH){2|C<4>,2|H<1>,4|C<3>}    C[5,6](N[5,6]C[5]C[6])(C[6a]C[6a]2)(C[6]C[6]CH)(O[5]C[5]){1|C<4>,1|O<1>,3|C<3>,7|H<1>}   1.4381    0.0000    1     1.4381     0.0000    1
358    474     4:4:    3:3:4:2:    C[5]-4:C[5]-4:     C[5,6a]-3:C[6a]-3:C[6]-4:O[5]-2:     Y    O[5](C[5]C[5,6a]C[6a]C[6])(C[5]C[5,6a]C[6a]C)    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(C[6]C[6]2H)(O[5]C[5])     O[5](C[5]C[5,6a]C[6a]C[6])(C[5]C[5,6a]C[6a]C){1|C<4>,1|H<1>,7|C<3>}    C[5](C[5,6a]C[5,6a]C[6a])(C[6a]C[6a]2)(C[6]C[6]2H)(O[5]C[5]){2|C<4>,5|H<1>,7|C<3>}   1.4399    0.0000    1     1.4399     0.0000    1
358    474     4:4:    3:3:4:2:    C[5]-4:C[5]-4:     C[6a]-3:C[5]-3:C-4:O[5]-2:     Y    O[5](C[5]C[6a]C[5]C)(C[5]O[5]CH)    C[5](C[6a]C[6a]2)(C[5]O[5]O)(CC[6a]HH)(O[5]C[5])     O[5](C[5]C[6a]C[5]C)(C[5]O[5]CH){1|O<1>,2|C<3>}    C[5](C[6a]C[6a]2)(C[5]O[5]O)(CC[6a]HH)(O[5]C[5]){1|C<4>,2|C<3>,3|H<1>}   1.4286    0.0000    1     1.4286     0.0000    1
358    474     4:4:    3:3:4:2:    C[5]-4:C[5]-4:     C[6a]-3:C[6a]-3:C[5]-4:O[5]-2:     Y    O[5](C[5]C[6a]2C[5])(C[5]C[5]HH)    C[5](C[6a]C[6a]2)2(C[5]C[5]HH)(O[5]C[5])     O[5](C[5]C[6a]2C[5])(C[5]C[5]HH){2|H<1>,5|C<3>}    C[5](C[6a]C[6a]2)2(C[5]C[5]HH)(O[5]C[5]){5|C<3>,6|H<1>}   1.4447    0.0000    1     1.4447     0.0000    1
358    474     4:4:    3:4:2:1:    C[3,5]-4:C[5]-4:     N[6a]-3:C[5]-4:O[5]-2:H-1:     Y    O[5](C[3,5]C[3]2C[5])(C[5]N[6a]C[5]H)    C[5](N[6a]C[6a]2)(C[5]C[5]HH)(O[5]C[3,5])(H)     O[5](C[3,5]C[3]2C[5])(C[5]N[6a]C[5]H){1|O<2>,2|C<3>,2|F<1>,5|H<1>}    C[5](N[6a]C[6a]2)(C[5]C[5]HH)(O[5]C[3,5])(H){1|C<3>,1|N<2>,1|O<1>,1|O<2>,2|C<4>,2|H<1>}   1.4330    0.0000    1     1.4330     0.0000    1
358    474     4:4:    3:4:2:1:    C[3x5,6]-4:C[5,5,6]-4:     C[5,6]-3:C[5,6]-4:O[5,5]-2:H-1:     Y    O[5,5](C[3x5,6]C[5,5,6]C[5,6]N[5])(C[5,5,6]C[5,6]2H)    C[5,5,6](C[5,6]C[5,5,6]C)(C[5,6]C[5,6]HH)(O[5,5]C[3x5,6])(H)     O[5,5](C[3x5,6]C[5,5,6]C[5,6]N[5])(C[5,5,6]C[5,6]2H){1|C<4>,4|C<3>,4|H<1>}    C[5,5,6](C[5,6]C[5,5,6]C)(C[5,6]C[5,6]HH)(O[5,5]C[3x5,6])(H){1|C<3>,1|C<4>,1|N<3>,2|H<1>}   1.4445    0.0000    1     1.4445     0.0000    1
358    474     4:4:    3:4:2:1:    C[5,5,6]-4:C[5,5,6]-4:     C[5,3x6]-3:C[5,5,6]-4:O[5,5]-2:H-1:     Y    O[5,5](C[5,5,6]C[5,3x6]C[5,5,6]H)2    C[5,5,6](C[5,3x6]C[5,3x6]C[3x6])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H)     O[5,5](C[5,5,6]C[5,3x6]C[5,5,6]H)2{2|C<3>,2|C<4>,2|H<1>}    C[5,5,6](C[5,3x6]C[5,3x6]C[3x6])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H){1|C<3>,1|N<3>,1|O<1>,3|C<4>,3|H<1>}   1.4434    0.0019    2     1.4434     0.0019    2
358    474     4:4:    3:4:2:1:    C[5,5,6]-4:C[5,5,6]-4:     C[5,6,6]-3:C[5,5,6]-4:O[5,5]-2:H-1:     Y    O[5,5](C[5,5,6]C[5,5,6]C[5,6,6]H)2    C[5,5,6](C[5,6,6]C[5,6,6]C[5,6])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H)     O[5,5](C[5,5,6]C[5,5,6]C[5,6,6]H)2{1|C<4>,2|H<1>,3|C<3>}    C[5,5,6](C[5,6,6]C[5,6,6]C[5,6])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H){1|O<1>,1|O<2>,2|C<3>,2|C<4>,2|H<1>}   1.4389    0.0000    1     1.4389     0.0000    1
358    474     4:4:    3:4:2:1:    C[5,5,6]-4:C[5,5,6]-4:     C[5,6,6a]-3:C[5,5,6]-4:O[5,5]-2:H-1:     Y    O[5,5](C[5,5,6]C[5,6,6a]C[5,5,6]H)2    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a,6a])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H)     O[5,5](C[5,5,6]C[5,6,6a]C[5,5,6]H)2{2|H<1>,4|C<3>}    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a,6a])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H){1|N<3>,1|O<1>,2|H<1>,4|C<3>}   1.4508    0.0000    1     1.4508     0.0000    1
358    474     4:4:    3:4:2:1:    C[5,5,6]-4:C[5,5,6]-4:     C[5,6,6a]-3:C[5,5,6]-4:O[5,5]-2:H-1:     Y    O[5,5](C[5,5,6]C[5,6,6a]C[5,5,6]H)2    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H)     O[5,5](C[5,5,6]C[5,6,6a]C[5,5,6]H)2{1|Br<1>,1|H<1>,4|C<3>}    C[5,5,6](C[5,6,6a]C[5,6,6a]C[6a])(C[5,5,6]C[5,5,6]C[5]H)(O[5,5]C[5,5,6])(H){1|Br<1>,1|O<1>,2|H<1>,4|C<3>}   1.4487    0.0000    1     1.4487     0.0000    1
