358    826     SP-NON_SP2    Y    3:6:    2:2:2:2:2:2:    C[5,6a]-2_2_2:P[3x5]-2_2_2_2_2_2     O[5]-2_0:O[5]-2_0:O[5]-2_0:O[5]-2_0:O[5]-2_0:O[5]-2_0     O[5](C[5,6a]C[5,6a]C[6a])(P[3x5]O[5]5)    P[3x5](O[5]C[5,6a])6     O[5](C[5,6a]C[5,6a]C[6a])(P[3x5]O[5]5){1|Cl<1>,6|C<3>}    P[3x5](O[5]C[5,6a])6{6|C<3>}   1.7126    0.0114    5     1.7126     0.0114    5
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5,6a]-3_2_2:C[6a]-3_2_0     H-2:N[6a]-2_2_0:N[6a]-2_2     N[6a](C[5,6a]C[5,6a]N[5])(C[6a]N[6a]H)    C[6a](N[6a]C[5,6a])(N[6a]C[6a]H)(H)     N[6a](C[5,6a]C[5,6a]N[5])(C[6a]N[6a]H){1|N<3>,2|C<3>,2|H<1>}    C[6a](N[6a]C[5,6a])(N[6a]C[6a]H)(H){1|C<3>,1|N<3>,1|S<2>}   1.3068    0.0000    1     1.3047     0.0099    3
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     Br-2:C[6a]-2_2_0:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]Br)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(Br)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]Br){1|Br<1>,1|H<1>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(Br){1|C<3>,1|C<4>,1|N<3>}   1.3871    0.0000    1     1.3871     0.0000    1
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     Br-2:C[6a]-2_2_0:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]Br)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(Br)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]Br){1|H<1>,1|S<4>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(Br){1|C<3>,1|H<1>,1|N<3>}   1.3247    0.0000    1     1.3247     0.0000    1
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]2)(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]2)(C[6a]C[6a]H){1|H<1>,1|N<3>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|H<1>,2|C<3>}   1.3382    0.0045    3     1.3382     0.0045    3
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H){1|H<1>,1|N<3>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|H<1>,2|C<3>}   1.3587    0.0053    2     1.3508     0.0142    3
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H){1|N<3>,2|C<3>,2|H<1>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|H<1>,2|C<3>}   1.3349    0.0000    1     1.3508     0.0142    3
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]N[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H){1|C<2>,1|C<3>,1|H<1>,1|N<2>,1|N<3>}    C[6a](N[6a]C[5a,6a])(C[6a]N[6a]H)(H){2|C<3>}   1.3299    0.0000    1     1.3356     0.0142    13
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]N[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]C[5a])(C[6a]C[6a]H){1|H<1>,1|N<2>,1|O<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]N[6a]H)(H){2|C<3>}   1.3360    0.0148    12     1.3356     0.0142    13
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a,6a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a,6a])(C[6a]C[6a]H){1|H<1>,1|N<2>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|N<3>,2|C<3>}   1.3260    0.0000    1     1.3260     0.0000    1
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|C<4>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H){1|C<3>,1|H<1>,1|N<3>}   1.3373    0.0046    5     1.3420     0.0091    20
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|C<4>,1|N<3>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H){1|C<3>,1|H<1>,1|N<3>}   1.3495    0.0025    8     1.3420     0.0091    20
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|H<1>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H){1|C<3>,1|H<1>,1|N<3>}   1.3311    0.0065    3     1.3420     0.0091    20
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|H<1>,1|N<3>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H){1|C<3>,1|H<1>,1|N<3>}   1.3507    0.0039    2     1.3420     0.0091    20
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H){1|C<3>,1|H<1>,1|N<3>}   1.3370    0.0000    1     1.3420     0.0091    20
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|N<3>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]Br)(H){1|C<3>,1|H<1>,1|N<2>}   1.3259    0.0000    1     1.3420     0.0091    20
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|B<4>,1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3430    0.0021    4     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|B<5>,1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3347    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|C<3>,1|H<1>,1|O<2>,2|N<2>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3313    0.0055    4     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|C<4>,1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,2|N<3>}   1.3370    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|N<2>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|N<3>,2|C<3>}   1.3333    0.0022    2     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|N<3>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<2>}   1.3437    0.0113    2     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|N<3>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|N<2>,1|N<3>}   1.3355    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|S<4>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3397    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|S<4>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|Cl<1>,1|C<3>,1|N<3>}   1.3416    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,4|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3447    0.0054    8     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3451    0.0069    5     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|N<3>,2|C<3>}   1.3349    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Pd<4>,1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3411    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Si<4>,1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3439    0.0028    28     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){2|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|H<1>,1|N<3>}   1.3372    0.0052    20     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){2|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|N<3>,1|O<2>}   1.3290    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){2|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|Cl<1>,1|C<3>,1|N<3>}   1.3397    0.0000    1     1.3407     0.0059    82
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H){1|Br<1>,1|H<1>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|C<4>,1|N<3>}   1.3138    0.0000    1     1.3134     0.0044    7
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H){1|C<2>,1|H<1>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|N<3>,2|C<3>}   1.3149    0.0000    1     1.3134     0.0044    7
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|C<4>,1|N<3>}   1.3203    0.0000    1     1.3134     0.0044    7
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]C[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|N<3>,2|C<3>}   1.3111    0.0038    4     1.3134     0.0044    7
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H){1|C<3>,1|H<1>,2|N<2>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|H<1>,1|N<2>,1|N<3>}   1.3087    0.0000    1     1.3214     0.0128    13
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|C<3>,1|N<2>,1|N<3>}   1.3237    0.0000    1     1.3214     0.0128    13
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|N<2>,2|N<3>}   1.3404    0.0124    2     1.3214     0.0128    13
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_0:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H)     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]H)(H){1|H<1>,1|N<2>,1|N<3>}   1.3183    0.0102    9     1.3214     0.0128    13
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_1:H-2:N[6a]-2_2     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]C)(H)     N[6a](C[5a,6a]N[5a,6a]N[5a])(C[6a]C[6a]H){1|C<2>,1|N<2>,2|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]C)(H){1|C<4>,1|N<2>,1|N<3>}   1.3058    0.0000    1     1.3058     0.0000    1
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_2:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]2)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|C<4>,4|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]2)(H){1|H<1>,1|N<3>,3|C<3>}   1.3300    0.0000    1     1.3332     0.0044    2
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_2:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]2)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|H<1>,1|N<2>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]2)(H){1|H<1>,1|N<3>,3|C<3>}   1.3363    0.0000    1     1.3332     0.0044    2
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_2:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]C)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<2>,4|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]C)(H){1|C<3>,1|H<1>,1|N<3>}   1.3285    0.0000    1     1.3285     0.0000    1
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_2:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]N)(H)     N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<3>,1|S<4>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]N)(H){1|C<3>,2|N<3>}   1.3189    0.0029    2     1.3189     0.0029    2
371    643     SP2_SP2    Y    3:3:    2:3:1:    C[5a,6a]-2_2_2:C[6a]-2_2_0     C[6a]-2_2_2:H-2:N[6a]-2_2     N[6a](C[5a,6a]C[5a,6a]O[5a])(C[6a]C[6a]H)    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]C)(H)     N[6a](C[5a,6a]C[5a,6a]O[5a])(C[6a]C[6a]H){1|N<2>,3|C<3>}    C[6a](N[6a]C[5a,6a])(C[6a]C[6a]C)(H){1|C<3>,1|H<1>,1|O<2>}   1.3315    0.0000    1     1.3315     0.0000    1
