762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:I-1:     N    C[6a](C[6a]C[6a]H)2(CCI)    C(C[6a]C[6a]2)(CC[6a]C)(I)     C[6a](C[6a]C[6a]H)2(CCI){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[6a]C)(I)   1.4802    0.0000    1     1.4802     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:I-1:     N    C[6a](C[6a]C[6a]H)2(CCI)    C(C[6a]C[6a]2)(CC[6a]I)(I)     C[6a](C[6a]C[6a]H)2(CCI){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[6a]I)(I)   1.4998    0.0000    1     1.4998     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:I-1:     N    C[6a](C[6a]C[6a]H)2(CCI)    C(C[6a]C[6a]2)(CC[6a]O)(I)     C[6a](C[6a]C[6a]H)2(CCI){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[6a]O)(I)   1.4858    0.0064    2     1.4858     0.0064    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:I-1:     N    C[6a](C[6a]C[6a]H)2(CCI)    C(C[6a]C[6a]2)(CHS)(I)     C[6a](C[6a]C[6a]H)2(CCI){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CHS)(I)   1.4787    0.0000    1     1.4787     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCC)(O)     C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCC)(O)   1.4727    0.0000    1     1.4727     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CCO){1|C<3>,1|C<4>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4948    0.0000    1     1.4885     0.0057    3
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4854    0.0024    2     1.4885     0.0057    3
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]N)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]N)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4688    0.0015    2     1.4688     0.0015    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6,6a]H)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6,6a]H)(C[6a]C[6a]H)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4833    0.0000    1     1.4833     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]C)(C[6a]N[6a]C)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a,6a]C)(C[6a]N[6a]C)(CCO){2|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.5101    0.0021    3     1.5101     0.0021    3
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]C[6a])(C[6a]N[6a]C)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a,6a]C[6a])(C[6a]N[6a]C)(CCO){4|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.5081    0.0030    9     1.5081     0.0030    9
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCC)(O)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CCO){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)(CCC)(O)   1.4865    0.0109    2     1.4865     0.0109    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CCO){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.4924    0.0040    14     1.4924     0.0040    14
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CCO){2|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.4913    0.0000    1     1.4913     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CCO)    C(C[6a]C[6a]2)(CHP)(O)     C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CCO){2|C<3>}    C(C[6a]C[6a]2)(CHP)(O)   1.5123    0.0000    1     1.5123     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]O)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a,6a]O)(C[6a]C[6a]O)(CCO){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.5124    0.0000    1     1.5124     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a,6a]O)(C[6a]O[6a]H)(CCO)    C(C[6a]C[6a]2)(COO)(O)     C[6a](C[6a]C[6a,6a]O)(C[6a]O[6a]H)(CCO){2|C<3>}    C(C[6a]C[6a]2)(COO)(O)   1.4790    0.0000    1     1.4790     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CCO){1|H<1>,1|O<2>,3|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.4827    0.0000    1     1.4827     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CC[5]C)(O)     C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CCO){2|H<1>,3|C<3>}    C(C[6a]C[6a]2)(CC[5]C)(O)   1.4963    0.0019    2     1.4963     0.0019    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CC[6a]C)(O)     C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CCO){1|N<2>,2|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[6a]C)(O)   1.5065    0.0011    2     1.5065     0.0011    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]2)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]2)(C[6a]C[6a]O)(CCO){2|H<1>,3|C<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.5045    0.0062    6     1.5045     0.0062    6
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]Br)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]Br)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5059    0.0019    4     1.5059     0.0019    4
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCC)(O)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCC)(O)   1.4902    0.0047    3     1.4902     0.0047    3
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4930    0.0000    1     1.4918     0.0016    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4907    0.0000    1     1.4918     0.0016    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CC[6a]O)(O)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[6a]O)(O)   1.4887    0.0000    1     1.4887     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CN[5a]C)(O)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CN[5a]C)(O)   1.4917    0.0000    1     1.4917     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C)2(CCO)    C(C[6a]C[6a]2)(CC[6a]O)(O)     C[6a](C[6a]C[6a]C)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[6a]O)(O)   1.5051    0.0000    1     1.5051     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]C[5])(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCC)(O)     C[6a](C[6a]C[6a]C[5])(C[6a]C[6a]H)(CCO){1|C<4>,2|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCC)(O)   1.4876    0.0000    1     1.4876     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CBrC)(O)     C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO){1|C<3>,1|F<1>,1|H<1>}    C(C[6a]C[6a]2)(CBrC)(O)   1.5029    0.0022    2     1.5029     0.0022    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO){1|C<3>,1|F<1>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5201    0.0000    1     1.5051     0.0066    15
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5040    0.0053    14     1.5051     0.0066    15
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CNO)(O)     C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CNO)(O)   1.4850    0.0050    2     1.4850     0.0050    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]Cl)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]Cl)2(CCO){1|C<3>,1|F<1>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5149    0.0000    1     1.5149     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5066    0.0000    1     1.5066     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CN[5a]C)(O)     C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CCO){1|C<3>,1|C<4>,1|H<1>}    C(C[6a]C[6a]2)(CN[5a]C)(O)   1.5003    0.0000    1     1.4892     0.0093    6
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CCO)    C(C[6a]C[6a]2)(CN[5a]C)(O)     C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CN[5a]C)(O)   1.4870    0.0084    5     1.4892     0.0093    6
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]F)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]F)2(CCO){1|C<3>,2|F<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5125    0.0000    1     1.5125     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4698    0.0000    1     1.4698     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CCO)    C(C[6a]C[6a]2)(CC[5]H)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CC[5]H)(O)   1.5028    0.0000    1     1.5028     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CCO)    C(C[6a]C[6a]2)(CNO)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CNO)(O)   1.4822    0.0105    2     1.4822     0.0105    2
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO){1|C<3>,1|C<4>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4685    0.0000    1     1.4870     0.0109    12
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4794    0.0000    1     1.4870     0.0109    12
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4909    0.0093    9     1.4870     0.0109    12
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO){1|Cl<1>,1|C<3>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4782    0.0000    1     1.4870     0.0109    12
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CNO)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CNO)(O)   1.4716    0.0286    3     1.4716     0.0286    3
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO)    C(C[6a]C[6a]2)(CN[5a]C)(O)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CN[5a]C)(O)   1.4890    0.0000    1     1.4890     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CCO){1|C<3>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4967    0.0038    5     1.4967     0.0038    5
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CCO)    C(C[6a]C[6a]2)(CC[6a]C[5])(O)     C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CCO){1|C<3>,1|H<1>}    C(C[6a]C[6a]2)(CC[6a]C[5])(O)   1.4844    0.0000    1     1.4844     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CCO)    C(C[6a]C[6a]2)(CN[5a]C)(O)     C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CCO){1|C<3>,1|H<1>}    C(C[6a]C[6a]2)(CN[5a]C)(O)   1.4862    0.0000    1     1.4862     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CBrC)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CBrC)(O)   1.4896    0.0082    4     1.4896     0.0082    4
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCC)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCC)(O)   1.4867    0.0106    34     1.4882     0.0114    37
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCC)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|N<2>,2|H<1>}    C(C[6a]C[6a]2)(CCC)(O)   1.5055    0.0018    3     1.4882     0.0114    37
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCF)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCF)(O)   1.4942    0.0000    1     1.4942     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|Br<1>,1|C<3>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4967    0.0053    4     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,1|H<1>,1|N<3>}    C(C[6a]C[6a]2)(CCH)(O)   1.5023    0.0046    8     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4889    0.0071    19     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|F<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.5057    0.0069    2     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4904    0.0087    195     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|O<2>}    C(C[6a]C[6a]2)(CCH)(O)   1.4947    0.0040    4     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|Cl<1>,1|C<3>,1|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4941    0.0059    4     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCH)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|N<2>,2|H<1>}    C(C[6a]C[6a]2)(CCH)(O)   1.4977    0.0020    3     1.4911     0.0087    239
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCI)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCI)(O)   1.5036    0.0000    1     1.5036     0.0000    1
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCN)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCN)(O)   1.4888    0.0091    18     1.4888     0.0091    18
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCO)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCO)(O)   1.4842    0.0065    5     1.4842     0.0065    5
762    930     3:3:3:    3:3:1:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C-3:O-1:     N    C[6a](C[6a]C[6a]H)2(CCO)    C(C[6a]C[6a]2)(CCS)(O)     C[6a](C[6a]C[6a]H)2(CCO){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(CCS)(O)   1.4885    0.0051    12     1.4885     0.0051    12
